3.500000000000000000e+01 1.140670594175738643e+03 3.664898497901776520e-02 3.911178260680585371e-04 1.938511558982267458e+00
3.600000000000000000e+01 1.158221783230302663e+03 4.034190892696930958e-02 4.137340189122315558e-04 1.924723980394101419e+00
3.700000000000000000e+01 1.175896531670349759e+03 4.426520176108515725e-02 4.369982536894692453e-04 1.900819578232401996e+00
3.800000000000000000e+01 1.193812435407246085e+03 4.842976384899140563e-02 4.609116361114025309e-04 1.865427267488994456e+00
3.900000000000000000e+01 1.211968409773715393e+03 5.284526104559644777e-02 4.854752259672662977e-04 1.818473414451185599e+00
4.000000000000000000e+01 1.230328645229715903e+03 5.752069541780546053e-02 5.106900089616443110e-04 1.760226811537967118e+00
4.100000000000000000e+01 1.248842351089320573e+03 6.246380866002555071e-02 5.365568678892297660e-04 1.691030512040889722e+00
4.200000000000000000e+01 1.267510233147025247e+03 6.767678278363598032e-02 5.630765551537967673e-04 1.611457632512854898e+00
4.300000000000000000e+01 1.286332874500885509e+03 7.316024224413597565e-02 5.902496677382093907e-04 1.521739566915021546e+00
4.400000000000000000e+01 1.305346949468934554e+03 7.891519824959197793e-02 6.180766242923239548e-04 1.420724410128213044e+00
4.500000000000000000e+01 1.324599775004631965e+03 8.495000513729275560e-02 6.465576470637612655e-04 1.307840449769846591e+00
4.600000000000000000e+01 1.344026193248892241e+03 9.127132403935279970e-02 6.756927496882418052e-04 1.183234898923856138e+00
4.700000000000000000e+01 1.363553495283790426e+03 9.788144220240421745e-02 7.054817296228433612e-04 1.046979305404041938e+00
4.800000000000000000e+01 1.383205033864484903e+03 1.047777816083612507e-01 7.359241677070634024e-04 8.983224226238286647e-01
4.900000000000000000e+01 1.403048608906525033e+03 1.119578473878450192e-01 7.670194345983964105e-04 7.363779100014583578e-01
5.000000000000000000e+01 1.423187000230524973e+03 1.194291933256885346e-01 7.987667031419025745e-04 5.604846244368854036e-01
5.100000000000000000e+01 1.443610328701957997e+03 1.271957425159533361e-01 8.311649683410204459e-04 3.705708255941496665e-01
5.200000000000000000e+01 1.464209983325258236e+03 1.352588385840885477e-01 8.642130724463976911e-04 1.674265752551325759e-01
5.300000000000000000e+01 1.484886069415921611e+03 1.436163503319395351e-01 8.979097360820626102e-04 -4.813659289782808853e-02
5.400000000000000000e+01 1.505655261577160900e+03 1.522678484237497964e-01 9.322535935717177853e-04 -2.760163558373335824e-01
5.500000000000000000e+01 1.526565233492417065e+03 1.612146286603767520e-01 9.672432315372667989e-04 -5.164425149598410592e-01
5.600000000000000000e+01 1.547758982126513274e+03 1.704523542879050613e-01 1.002877230231856692e-03 -7.702178405281833173e-01
5.700000000000000000e+01 1.569285385738180594e+03 1.799809014909533877e-01 1.039154204636417002e-03 -1.037872202607510008e+00
5.800000000000000000e+01 1.591028651227669798e+03 1.898034280609892932e-01 1.076072846396855997e-03 -1.319187983568663736e+00
5.900000000000000000e+01 1.612855731152845237e+03 1.999227091849438420e-01 1.113631962836010049e-03 -1.613848110987019968e+00
6.000000000000000000e+01 1.634809709479359299e+03 2.103295903962242308e-01 1.151830513042790931e-03 -1.921871668172943970e+00
6.100000000000000000e+01 1.656983269298590585e+03 2.210137919353892810e-01 1.190667640359536301e-03 -2.243406339342192801e+00
6.200000000000000000e+01 1.679425746496350939e+03 2.319674393942913748e-01 1.230142698061762515e-03 -2.578589420171253366e+00
6.300000000000000000e+01 1.702109677216135424e+03 2.431930223972294525e-01 1.270255270133142066e-03 -2.927085838321714206e+00
6.400000000000000000e+01 1.724971678360207306e+03 2.546946932186712198e-01 1.311005184124617966e-03 -3.288423853487074222e+00
6.500000000000000000e+01 1.747981579305558625e+03 2.664758822382504722e-01 1.352392517000270073e-03 -3.662248357659900311e+00
6.600000000000000000e+01 1.771182654410206396e+03 2.785222747500564755e-01 1.394417594378174726e-03 -4.048655935222265967e+00
6.700000000000000000e+01 1.794643963259836028e+03 2.908195770981901740e-01 1.437080981161085839e-03 -4.447852374006098231e+00
6.800000000000000000e+01 1.818419442238697911e+03 3.033529577401881672e-01 1.480383466711492199e-03 -4.859959851125451813e+00
6.900000000000000000e+01 1.842495123130533557e+03 3.161165748221019256e-01 1.524326043444144225e-03 -5.284766123669433213e+00
7.000000000000000000e+01 1.866856773507869775e+03 3.291070200290605596e-01 1.568909880066036164e-03 -5.722161044140860575e+00
7.100000000000000000e+01 1.891479505233832924e+03 3.423229090477805658e-01 1.614136291262248868e-03 -6.172144144802190091e+00
7.200000000000000000e+01 1.916399810263111021e+03 3.557612950470352975e-01 1.660006704126746604e-03 -6.634982859904446251e+00
7.300000000000000000e+01 1.941636099252940539e+03 3.694175410946290983e-01 1.706522623959433414e-03 -7.110794308195942826e+00
7.400000000000000000e+01 1.967102788507055038e+03 3.832810682556713755e-01 1.753685600018536211e-03 -7.598625909575321025e+00
7.500000000000000000e+01 1.992706869768394427e+03 3.973405554763094205e-01 1.801497192289290604e-03 -8.097190790879690070e+00
7.600000000000000000e+01 2.018340482963382556e+03 4.115824539543713745e-01 1.849958941978859569e-03 -8.605372913253471978e+00
7.700000000000000000e+01 2.043940343910875072e+03 4.259961870293718089e-01 1.899072346154489317e-03 -9.122204787177052410e+00
7.800000000000000000e+01 2.069584313558673784e+03 4.405696932220659057e-01 1.948838837951218225e-03 -9.647981725683571597e+00
7.900000000000000000e+01 2.095409686562258230e+03 4.552916547956959992e-01 1.999259772561873608e-03 -1.018329616015838823e+01
8.000000000000000000e+01 2.121531479592813412e+03 4.701507549827118604e-01 2.050336421284066919e-03 -1.072888907534942859e+01
8.100000000000000000e+01 2.148047237277441582e+03 4.851354857514391106e-01 2.102069972799171325e-03 -1.128511081233980029e+01
8.200000000000000000e+01 2.174962309776400161e+03 5.002350566456992276e-01 2.154461541693623861e-03 -1.185149200876748488e+01
8.300000000000000000e+01 2.202227432394380230e+03 5.154370004351299661e-01 2.207512184917071255e-03 -1.242754408351190598e+01
8.400000000000000000e+01 2.229815630466981020e+03 5.307295940124081568e-01 2.261222925642442268e-03 -1.301248132248371014e+01
8.500000000000000000e+01 2.257692504840168567e+03 5.461003728194949725e-01 2.315594783117037175e-03 -1.360588943521719330e+01
8.600000000000000000e+01 2.285831087278869745e+03 5.615391022890612316e-01 2.370628808112337522e-03 -1.420698272529936723e+01
8.700000000000000000e+01 2.314189553998919564e+03 5.770325781047775937e-01 2.426326122528714522e-03 -1.481519836411163205e+01
8.800000000000000000e+01 2.342740937577581917e+03 5.925683404844739322e-01 2.482687962006711619e-03 -1.542997354618437278e+01
8.900000000000000000e+01 2.371487982146013564e+03 6.081339314544406127e-01 2.539715719802906196e-03 -1.605081977856901077e+01
9.000000000000000000e+01 2.400426000169336476e+03 6.237124379483166559e-01 2.597410990293355648e-03 -1.667739717008280564e+01
9.100000000000000000e+01 2.429558813259252474e+03 6.392908061747158976e-01 2.655775611106930226e-03 -1.730915196015994439e+01
9.200000000000000000e+01 2.458887150704961641e+03 6.548543282679303301e-01 2.714811701275815330e-03 -1.794586333111017140e+01
9.300000000000000000e+01 2.488427677040507206e+03 6.703884416623285825e-01 2.774521695237607780e-03 -1.858702232207269844e+01
9.400000000000000000e+01 2.518174764019190206e+03 6.858808146121020410e-01 2.834908370087315093e-03 -1.923241716018413072e+01
9.500000000000000000e+01 2.548145060197571638e+03 7.013161464276690404e-01 2.895974866129103712e-03 -1.988153899592761320e+01
9.600000000000000000e+01 2.578332920611327609e+03 7.166806245580719104e-01 2.957724699042861474e-03 -2.053395332330605783e+01
9.700000000000000000e+01 2.608740120261078118e+03 7.319596961472778496e-01 3.020161763708240684e-03 -2.118922569826635893e+01
9.800000000000000000e+01 2.639375854505987263e+03 7.471380680845635114e-01 3.083290328906822166e-03 -2.184692173989234476e+01
9.900000000000000000e+01 2.670219598004757245e+03 7.622019355479868752e-01 3.147115023632185427e-03 -2.250653284738775994e+01
1.000000000000000000e+02 2.701287960837413721e+03 7.771397248666950253e-01 3.211640814509636368e-03 -2.316755048340811030e+01
1.010000000000000000e+02 2.732574860357300167e+03 7.919368395527094373e-01 3.276872975846843988e-03 -2.382946428346692258e+01
1.020000000000000000e+02 2.764080028328271055e+03 8.065710408798105746e-01 3.342817052830729472e-03 -2.449197923568019419e+01
1.030000000000000000e+02 2.795787935130903406e+03 8.210423236961641447e-01 3.409478819141250130e-03 -2.515427851365338796e+01
1.040000000000000000e+02 2.827697907397884137e+03 8.353209720983567621e-01 3.476864230422415172e-03 -2.581599104999441607e+01
1.050000000000000000e+02 2.859801844676332166e+03 8.493995578630983978e-01 3.544979375314772935e-03 -2.647652298281527905e+01
1.060000000000000000e+02 2.892091649469014101e+03 8.632632270208524528e-01 3.613830425508154920e-03 -2.713520622078374345e+01
1.070000000000000000e+02 2.924559228841655568e+03 8.769045565271865739e-01 3.683423586685894216e-03 -2.779159557533814251e+01
1.080000000000000000e+02 2.957189067537325172e+03 8.903012691807833390e-01 3.753765052093597284e-03 -2.844509734166663861e+01
1.090000000000000000e+02 2.989987942645091607e+03 9.034459469932833997e-01 3.824860959865138132e-03 -2.909504358110576661e+01
1.100000000000000000e+02 3.022940354521687823e+03 9.163163177579258800e-01 3.896717356446164314e-03 -2.974098925455178133e+01
1.110000000000000000e+02 3.056038240932280132e+03 9.289049684235336501e-01 3.969340166260056958e-03 -3.038241508843854888e+01
1.120000000000000000e+02 3.089280977478061686e+03 9.412044883706444098e-01 4.042735169524019380e-03 -3.101857900836494153e+01
1.130000000000000000e+02 3.122660520993675163e+03 9.531926126926870690e-01 4.116907988457112547e-03 -3.164911040842411438e+01
1.140000000000000000e+02 3.156168923491609348e+03 9.648545052538062272e-01 4.191864082338605559e-03 -3.227334088989265837e+01
1.150000000000000000e+02 3.189798589090797122e+03 9.761901810916074895e-01 4.267608751507985174e-03 -3.289074782955760412e+01
1.160000000000000000e+02 3.223549443998035713e+03 9.871847989555099234e-01 4.344147149974337228e-03 -3.350080795131636791e+01
1.170000000000000000e+02 3.257413992822784621e+03 9.978160916410253600e-01 4.421484306175806761e-03 -3.410292375825734723e+01
1.180000000000000000e+02 3.291377317186399068e+03 1.008084079399041988e+00 4.499625150679320736e-03 -3.469649782040743702e+01
1.190000000000000000e+02 3.325439359194985173e+03 1.017973928195704314e+00 4.578574549977406684e-03 -3.528108134630872428e+01
1.200000000000000000e+02 3.359592634681221625e+03 1.027478234775880184e+00 4.658337344636632842e-03 -3.585607705377620391e+01
1.210000000000000000e+02 3.393829659780539259e+03 1.036582169974961332e+00 4.738918390348208567e-03 -3.642088774172576393e+01
1.220000000000000000e+02 3.428135520806010391e+03 1.045278335429060457e+00 4.820322600281166936e-03 -3.697506486191106490e+01
1.230000000000000000e+02 3.462510157589873870e+03 1.053559335230084271e+00 4.902554986520106864e-03 -3.751801138940877678e+01
1.240000000000000000e+02 3.496946076853760133e+03 1.061410347573671142e+00 4.985620699310180579e-03 -3.804913039374137895e+01
1.250000000000000000e+02 3.531428350820151536e+03 1.068831409799078092e+00 5.069525062069887497e-03 -3.856797360949311582e+01
1.260000000000000000e+02 3.565956901118845053e+03 1.075807704966107448e+00 5.154273600620499531e-03 -3.907401858879239853e+01
1.270000000000000000e+02 3.600516865680890078e+03 1.082339293631619848e+00 5.239872065447889748e-03 -3.956666976115587886e+01
1.280000000000000000e+02 3.635101126708174434e+03 1.088411455631163705e+00 5.326326445576588797e-03 -4.004548445819238367e+01
1.290000000000000000e+02 3.669710067041398815e+03 1.094024348180484107e+00 5.413642973572324948e-03 -4.050994689104650348e+01
1.300000000000000000e+02 3.704329204135163764e+03 1.099163273979849587e+00 5.501828120767394623e-03 -4.095946709264089236e+01
1.310000000000000000e+02 3.738944047290048275e+03 1.103828394513425071e+00 5.590888582826775144e-03 -4.139360376716056322e+01
1.320000000000000000e+02 3.773562383575437252e+03 1.108019873229442398e+00 5.680831255573253434e-03 -4.181184143772765083e+01
1.330000000000000000e+02 3.808162280562286924e+03 1.111723018702456489e+00 5.771663202218007757e-03 -4.221373901086158043e+01
1.340000000000000000e+02 3.842744086232067275e+03 1.114952854581576780e+00 5.863391611851795707e-03 -4.259870692279152138e+01
1.350000000000000000e+02 3.877293288905388181e+03 1.117687264269374703e+00 5.956023751248581098e-03 -4.296645283676927818e+01
1.360000000000000000e+02 3.911810232486981931e+03 1.119933845891662338e+00 6.049566911217679581e-03 -4.331631308745258480e+01
1.370000000000000000e+02 3.946280405007854370e+03 1.121685342002518571e+00 6.144028348632107721e-03 -4.364784694458115410e+01
1.380000000000000000e+02 3.980696725649264408e+03 1.122949352782333765e+00 6.239415226821408769e-03 -4.396068804152736220e+01
1.390000000000000000e+02 4.015044689974929042e+03 1.123718622427692271e+00 6.335734555508416160e-03 -4.425439580389701177e+01
1.400000000000000000e+02 4.049332085154545439e+03 1.123993323989726401e+00 6.432993132061982575e-03 -4.452852972883393790e+01
1.410000000000000000e+02 4.083536993158308178e+03 1.123788487510350320e+00 6.531197487030068055e-03 -4.478272366465744625e+01
1.420000000000000000e+02 4.117652362268349862e+03 1.123089429709193121e+00 6.630353834323145581e-03 -4.501646295694366273e+01
1.430000000000000000e+02 4.151678579850264214e+03 1.121903752227974227e+00 6.730468028388352300e-03 -4.522945586318257938e+01
1.440000000000000000e+02 4.185593759744068848e+03 1.120239056378945275e+00 6.831545529580870975e-03 -4.542126213304348425e+01
1.450000000000000000e+02 4.219398312797960898e+03 1.118088086252138291e+00 6.933591378677993709e-03 -4.559136729033987478e+01
1.460000000000000000e+02 4.253062948472192147e+03 1.115465870284666261e+00 7.036610180981534013e-03 -4.573955404971092520e+01
1.470000000000000000e+02 4.286580672966479142e+03 1.112380007688574146e+00 7.140606100842396796e-03 -4.586523376496685245e+01
1.480000000000000000e+02 4.319937075125186311e+03 1.108830668290980093e+00 7.245582866569801571e-03 -4.596811498114040262e+01
1.490000000000000000e+02 4.353117753748305404e+03 1.104825449087015077e+00 7.351543784227827956e-03 -4.604775773459585508e+01
1.500000000000000000e+02 4.386108316243439731e+03 1.100371945751678959e+00 7.458491761550930209e-03 -4.610372212166016226e+01
1.510000000000000000e+02 4.418886948666906392e+03 1.095477752512545866e+00 7.566429338775725738e-03 -4.613571686764097990e+01
1.520000000000000000e+02 4.451461390580809166e+03 1.090150455135043384e+00 7.675358726382502071e-03 -4.614344978519525142e+01
1.530000000000000000e+02 4.483816439404286939e+03 1.084405038473463145e+00 7.785281848137155791e-03 -4.612662484602373070e+01
1.540000000000000000e+02 4.515951585397941017e+03 1.078256478695258203e+00 7.896200386381023451e-03 -4.608509368086642866e+01
1.550000000000000000e+02 4.547858889687744522e+03 1.071704893365047928e+00 8.008115829090037621e-03 -4.601848514098522003e+01
1.560000000000000000e+02 4.579545267388269167e+03 1.064772683082998661e+00 8.121029516019995925e-03 -4.592665100091438291e+01
1.570000000000000000e+02 4.610987915725152561e+03 1.057459961265018178e+00 8.234942681948244705e-03 -4.580929454216890662e+01
1.580000000000000000e+02 4.642193739278218345e+03 1.049796552467480382e+00 8.349856495447748050e-03 -4.566619340432654184e+01
1.590000000000000000e+02 4.673147350245946654e+03 1.041782565446957909e+00 8.465772091186936354e-03 -4.549712530134228672e+01
1.600000000000000000e+02 4.703840780885919230e+03 1.033440391459295116e+00 8.582690594923256949e-03 -4.530194230402315014e+01
1.610000000000000000e+02 4.734251197863215566e+03 1.024784990690504438e+00 8.700613138866707466e-03 -4.508034798758951212e+01
1.620000000000000000e+02 4.764370615433696912e+03 1.015831320420637951e+00 8.819540867747695592e-03 -4.483226884632433951e+01
1.630000000000000000e+02 4.794191038918409504e+03 1.006609191518758273e+00 8.939474934869833661e-03 -4.455733430526395722e+01
1.640000000000000000e+02 4.823689608565760864e+03 9.971186981174050556e-01 9.060416486926639590e-03 -4.425554526703569991e+01
1.650000000000000000e+02 4.852865742234102981e+03 9.873822158203354737e-01 9.182366639517398205e-03 -4.392660555482414253e+01
1.660000000000000000e+02 4.881703994907789820e+03 9.774221163898328957e-01 9.305326442859931935e-03 -4.357044189064649231e+01
1.670000000000000000e+02 4.910196345306066178e+03 9.672607674679032375e-01 9.429296839189135054e-03 -4.318690675449072103e+01
1.680000000000000000e+02 4.938334769325780144e+03 9.569205322831219052e-01 9.554278612856410835e-03 -4.277607551100671657e+01
1.690000000000000000e+02 4.966111242004349151e+03 9.464237693455042066e-01 9.680272335138911596e-03 -4.233780070086446301e+01
1.700000000000000000e+02 4.993517739581412570e+03 9.357854037826188742e-01 9.807278305382907332e-03 -4.187200916699876529e+01
1.710000000000000000e+02 5.020538813233635665e+03 9.250352120722504790e-01 9.935296490080099477e-03 -4.137862776337743043e+01
1.720000000000000000e+02 5.047181304507798814e+03 9.141955366723678589e-01 1.006432646262864217e-02 -4.085765763098233805e+01
1.730000000000000000e+02 5.073422348773361591e+03 9.032887140554342054e-01 1.019436734540782492e-02 -4.030902562365503883e+01
1.740000000000000000e+02 5.099253947030089876e+03 8.923370744000492794e-01 1.032541775604364255e-02 -3.973273286847400243e+01
1.750000000000000000e+02 5.124675539002299956e+03 8.813777979941818108e-01 1.045747576018905313e-02 -3.912892904328040089e+01
1.760000000000000000e+02 5.149671719216835299e+03 8.704257732021920546e-01 1.059053883172879525e-02 -3.849754095394486342e+01
1.770000000000000000e+02 5.174234714352943229e+03 8.595181755382796940e-01 1.072460382249838980e-02 -3.783857085020303401e+01
1.780000000000000000e+02 5.198350101510426612e+03 8.486773533794866875e-01 1.085966694225637408e-02 -3.715209998078636033e+01
1.790000000000000000e+02 5.222018518650993428e+03 8.379256567410566792e-01 1.099572374916627307e-02 -3.643813646514399096e+01
1.800000000000000000e+02 5.245233187590772104e+03 8.273002845471915112e-01 1.113276915203927422e-02 -3.569683695596803119e+01
1.810000000000000000e+02 5.267979913180964104e+03 8.168309994121446538e-01 1.127079742319392168e-02 -3.492835807122433067e+01
1.820000000000000000e+02 5.290259367175753141e+03 8.065475558475957429e-01 1.140980222207729246e-02 -3.413278211039911270e+01
1.830000000000000000e+02 5.312064801676599018e+03 7.964722717938901297e-01 1.154977662876427100e-02 -3.331026562184852224e+01
1.840000000000000000e+02 5.333382047358486489e+03 7.866423135753671803e-01 1.169071318567411859e-02 -3.246103940359585494e+01
1.850000000000000000e+02 5.354211796541400872e+03 7.770948391248083675e-01 1.183260394626966736e-02 -3.158503708690759737e+01
1.860000000000000000e+02 5.374539887675460704e+03 7.678521412250333134e-01 1.197544052910615858e-02 -3.068263797252322789e+01
1.870000000000000000e+02 5.394367016569529369e+03 7.589446753508627408e-01 1.211921417472844840e-02 -2.975392419677008604e+01
1.880000000000000000e+02 5.413686449187930521e+03 7.504125453047341132e-01 1.226391580404759610e-02 -2.879920071697427275e+01
1.890000000000000000e+02 5.432484019595617610e+03 7.422869323124605678e-01 1.240953607539065084e-02 -2.781862389442074956e+01
1.900000000000000000e+02 5.450760413126266940e+03 7.346019803560424055e-01 1.255606543859393714e-02 -2.681249862825436381e+01
1.910000000000000000e+02 5.468508879689356945e+03 7.273895962976039131e-01 1.270349418423050679e-02 -2.578112978764330876e+01
1.920000000000000000e+02 5.485715232428169656e+03 7.206846496871772700e-01 1.285181248537893388e-02 -2.472459935960198152e+01
1.930000000000000000e+02 5.502372703427282431e+03 7.145205157037806121e-01 1.300101043165217962e-02 -2.364321214741264399e+01
1.940000000000000000e+02 5.518489371454877983e+03 7.089327892682155685e-01 1.315107805338415828e-02 -2.253742148355398456e+01
1.950000000000000000e+02 5.534051020010741922e+03 7.039570564593986557e-01 1.330200533542477172e-02 -2.140745780762790673e+01
1.960000000000000000e+02 5.549058279291064537e+03 6.996288944181051628e-01 1.345378221987652591e-02 -2.025377436184326996e+01
1.970000000000000000e+02 5.563511770107807934e+03 6.959853569019842645e-01 1.360639859809321256e-02 -1.907667576705914314e+01
1.980000000000000000e+02 5.577412104891843228e+03 6.930620028123205545e-01 1.375984429181203138e-02 -1.787654086602787729e+01
1.990000000000000000e+02 5.590737603991529795e+03 6.908943817135391186e-01 1.391410902460434723e-02 -1.665367414843034055e+01
2.000000000000000000e+02 5.603503724120212610e+03 6.895180336677584343e-01 1.406918238432749990e-02 -1.540860287638356674e+01
2.010000000000000000e+02 5.615696205084683243e+03 6.889707175620237711e-01 1.422505377845730348e-02 -1.414155709105349956e+01
2.020000000000000000e+02 5.627308049350358488e+03 6.892879403704582630e-01 1.438171238364093288e-02 -1.285313731642245472e+01
2.030000000000000000e+02 5.638316746429420164e+03 6.905066305142315564e-01 1.453914709184095898e-02 -1.154356919911538348e+01
2.040000000000000000e+02 5.648729337823860988e+03 6.926629497920141487e-01 1.469734645464790268e-02 -1.021337456726152482e+01
2.050000000000000000e+02 5.658515728179944745e+03 6.957937924083096304e-01 1.485629862847975130e-02 -8.863000843329775336e+00
2.060000000000000000e+02 5.667682970716888121e+03 6.999345562969515600e-01 1.501599132236931117e-02 -7.492821036381325683e+00
2.070000000000000000e+02 5.676215842130043711e+03 7.051228571417100799e-01 1.517641175086390133e-02 -6.103215446956614443e+00
2.080000000000000000e+02 5.684106557411340873e+03 7.113948140694303923e-01 1.533754659335324379e-02 -4.694787083189796206e+00
2.090000000000000000e+02 5.691384484329518273e+03 7.187857923802470905e-01 1.549938196225173967e-02 -3.268071950139775694e+00
2.100000000000000000e+02 5.698034432274267601e+03 7.273333748147461364e-01 1.566190338077818114e-02 -1.823628186092747239e+00
2.110000000000000000e+02 5.704063507694780128e+03 7.370743901759486683e-01 1.582509577179502802e-02 -3.620048607362613136e-01
2.120000000000000000e+02 5.709486257261673927e+03 7.480434276593461718e-01 1.598894345807327227e-02 1.116235741402587633e+00
2.130000000000000000e+02 5.714302382257016689e+03 7.602780367372872217e-01 1.615343017480512511e-02 2.610540406521747236e+00
2.140000000000000000e+02 5.718519022661855161e+03 7.738150130641394675e-01 1.631853909288631319e-02 4.120350134341514980e+00
2.150000000000000000e+02 5.722135899121023613e+03 7.886837130802046847e-01 1.648425285413750163e-02 5.645077851654687784e+00
2.160000000000000000e+02 5.725137882932924185e+03 8.049290820552630343e-01 1.665055361615675952e-02 7.184129209562794216e+00
2.170000000000000000e+02 5.727524707523512916e+03 8.225804552107753853e-01 1.681742310599361814e-02 8.736887724064366978e+00
2.180000000000000000e+02 5.729296109619896015e+03 8.416671574806656730e-01 1.698484268089360538e-02 1.030284848328093084e+01
2.190000000000000000e+02 5.730444398650886797e+03 8.622333604647905991e-01 1.715279339406984224e-02 1.188132843856458187e+01
2.200000000000000000e+02 5.730961882805071582e+03 8.843083693031000836e-01 1.732125606380681068e-02 1.347180810544166185e+01
2.210000000000000000e+02 5.730855723478147411e+03 9.079214796684144106e-01 1.749021134313676409e-02 1.507354528651376846e+01
2.220000000000000000e+02 5.730110791388376128e+03 9.331168347699365651e-01 1.765963978828603842e-02 1.668609505357792244e+01
2.230000000000000000e+02 5.728734234741192267e+03 9.599162839100633393e-01 1.782952192336617267e-02 1.830864119438428972e+01
2.240000000000000000e+02 5.726733192507520471e+03 9.883565245424352774e-01 1.799983829966154275e-02 1.994066476328031357e+01
2.250000000000000000e+02 5.724107364728469292e+03 1.018459389171109120e+00 1.817056954749046715e-02 2.158134981328614188e+01
2.260000000000000000e+02 5.720849011544259156e+03 1.050268987390987174e+00 1.834169641845586479e-02 2.323017766527934569e+01
2.270000000000000000e+02 5.716965350425898578e+03 1.083814569662560956e+00 1.851319981815940582e-02 2.488640676749282932e+01
2.280000000000000000e+02 5.712456609220472274e+03 1.119117971676285128e+00 1.868506082724916487e-02 2.654936935812868271e+01
2.290000000000000000e+02 5.707330544918231681e+03 1.156215883876077877e+00 1.885726071101591350e-02 2.821839766120318060e+01
2.300000000000000000e+02 5.701580046575427332e+03 1.195137561365711587e+00 1.902978091735601715e-02 2.989282405037274515e+01
2.310000000000000000e+02 5.695212849824907607e+03 1.235897395746974103e+00 1.920260306347321838e-02 3.157190677189047889e+01
